tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,display_text_range,jpg_url,p3_dog,dog_class,breed,conf
669597912108789760,2015-11-25 19:25:57+00:00,Twitter for iPhone,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,https://twitter.com/dog_rates/status/669597912108789760/photo/1,10.0,10.0,Skye,145,501,"[0, 140]",https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,False,,eskimo dog,0.595665
669573570759163904,2015-11-25 17:49:14+00:00,Twitter for iPhone,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,https://twitter.com/dog_rates/status/669573570759163904/photo/1,10.0,10.0,Linda,134,424,"[0, 122]",https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,True,,west highland white terrier,0.946828
669567591774625800,2015-11-25 17:25:28+00:00,Twitter for iPhone,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,https://twitter.com/dog_rates/status/669567591774625800/photo/1,9.0,10.0,Kollin,53,228,"[0, 139]",https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,True,,chihuahua,0.980511
669564461267722241,2015-11-25 17:13:02+00:00,Twitter for iPhone,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,https://twitter.com/dog_rates/status/669564461267722241/photo/1,10.0,10.0,,118,375,"[0, 138]",https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,True,,toy poodle,0.623685
669393256313184256,2015-11-25 05:52:43+00:00,Twitter for iPhone,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,https://twitter.com/dog_rates/status/669393256313184256/photo/1,10.0,10.0,Ronduh,71,349,"[0, 133]",https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,True,,cocker spaniel,0.359843
669375718304980992,2015-11-25 04:43:02+00:00,Twitter for iPhone,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,https://twitter.com/dog_rates/status/669375718304980992/photo/1,6.0,10.0,Billl,700,1282,"[0, 111]",https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,True,,airedale,0.168762
669371483794317312,2015-11-25 04:26:12+00:00,Twitter for iPhone,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,https://twitter.com/dog_rates/status/669371483794317312/photo/1,10.0,10.0,Oliviér,170,475,"[0, 139]",https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,True,,brabancon griffon,0.483268
669367896104181761,2015-11-25 04:11:57+00:00,Twitter for iPhone,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,https://twitter.com/dog_rates/status/669367896104181761/photo/1,10.0,10.0,Chip,145,444,"[0, 92]",https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,True,,basset,0.749394
669363888236994561,2015-11-25 03:56:01+00:00,Twitter for iPhone,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,https://twitter.com/dog_rates/status/669363888236994561/photo/1,10.0,10.0,,219,600,"[0, 135]",https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,True,,golden retriever,0.539004
669359674819481600,2015-11-25 03:39:17+00:00,Twitter for iPhone,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,https://twitter.com/dog_rates/status/669359674819481600/photo/1,11.0,10.0,Saydee,116,358,"[0, 139]",https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,True,,labrador retriever,0.367818
669354382627049472,2015-11-25 03:18:15+00:00,Twitter for iPhone,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,https://twitter.com/dog_rates/status/669354382627049472/photo/1,8.0,10.0,Dug,1231,2610,"[0, 64]",https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,True,,chihuahua,0.97399
669328503091937280,2015-11-25 01:35:25+00:00,Twitter for iPhone,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,https://twitter.com/dog_rates/status/669328503091937280/photo/1,12.0,10.0,Kirk,400,983,"[0, 120]",https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,True,,siberian husky,0.424202
669327207240699904,2015-11-25 01:30:16+00:00,Twitter for iPhone,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,https://twitter.com/dog_rates/status/669327207240699904/photo/1,13.0,10.0,,114,555,"[0, 138]",https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,True,,golden retriever,0.919584
669324657376567296,2015-11-25 01:20:08+00:00,Twitter for iPhone,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,https://twitter.com/dog_rates/status/669324657376567296/photo/1,11.0,10.0,Ralf,200,484,"[0, 139]",https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,False,,cardigan,0.131544
669216679721873412,2015-11-24 18:11:04+00:00,Twitter for iPhone,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,https://twitter.com/dog_rates/status/669216679721873412/photo/1,8.0,10.0,Clarq,392,1155,"[0, 137]",https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,True,,golden retriever,0.992758
669203728096960512,2015-11-24 17:19:36+00:00,Twitter for iPhone,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,https://twitter.com/dog_rates/status/669203728096960512/photo/1,9.0,10.0,Samsom,456,974,"[0, 120]",https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,True,,pug,0.910452
669006782128353280,2015-11-24 04:17:01+00:00,Twitter for iPhone,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,https://twitter.com/dog_rates/status/669006782128353280/photo/1,12.0,10.0,Tucker,238,559,"[0, 110]",https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,False,,chihuahua,0.127178
669000397445533696,2015-11-24 03:51:38+00:00,Twitter for iPhone,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,https://twitter.com/dog_rates/status/669000397445533696/photo/1,11.0,10.0,Terrance,6111,20182,"[0, 133]",https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,True,,pembroke,0.82294
668994913074286592,2015-11-24 03:29:51+00:00,Twitter for iPhone,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,https://twitter.com/dog_rates/status/668994913074286592/photo/1,5.0,10.0,,217,425,"[0, 140]",https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,True,,english springer,0.0897633
668989615043424256,2015-11-24 03:08:48+00:00,Twitter for iPhone,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,https://twitter.com/dog_rates/status/668989615043424256/photo/1,3.0,10.0,Bernie,318,656,"[0, 140]",https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,True,,pug,0.917326
668986018524233728,2015-11-24 02:54:30+00:00,Twitter for iPhone,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,https://twitter.com/dog_rates/status/668986018524233728/photo/1,9.0,10.0,Ruby,158,534,"[0, 140]",https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,True,,chihuahua,0.00563972
668979806671884288,2015-11-24 02:29:49+00:00,Twitter for iPhone,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,https://twitter.com/dog_rates/status/668979806671884288/photo/1,12.0,10.0,Chaz,334,771,"[0, 139]",https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,True,,golden retriever,0.608537
668975677807423489,2015-11-24 02:13:25+00:00,Twitter for iPhone,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,https://twitter.com/dog_rates/status/668975677807423489/photo/1,11.0,10.0,Jeremy,556,1259,"[0, 134]",https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,True,,basset,0.605437
668960084974809088,2015-11-24 01:11:27+00:00,Twitter for iPhone,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,https://twitter.com/dog_rates/status/668960084974809088/photo/1,10.0,10.0,Jaycob,231,682,"[0, 144]",https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,False,,chesapeake bay retriever,0.165878
668955713004314625,2015-11-24 00:54:05+00:00,Twitter for iPhone,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,https://twitter.com/dog_rates/status/668955713004314625/photo/1,10.0,10.0,,68,267,"[0, 140]",https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,True,,cocker spaniel,0.367492
668932921458302977,2015-11-23 23:23:31+00:00,Twitter for iPhone,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,https://twitter.com/dog_rates/status/668932921458302977/photo/1,9.0,10.0,Herald,55,254,"[0, 140]",https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,True,,standard poodle,0.237638
668902994700836864,2015-11-23 21:24:36+00:00,Twitter for iPhone,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,https://twitter.com/dog_rates/status/668902994700836864/photo/1,11.0,10.0,Lambeau,97,309,"[0, 125]",https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,True,,brittany spaniel,0.828425
668892474547511297,2015-11-23 20:42:48+00:00,Twitter for iPhone,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,https://twitter.com/dog_rates/status/668892474547511297/photo/1,11.0,10.0,Ruffles,144,386,"[0, 139]",https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,True,,kelpie,0.421979
668872652652679168,2015-11-23 19:24:02+00:00,Twitter for iPhone,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,https://twitter.com/dog_rates/status/668872652652679168/photo/1,11.0,10.0,Amélie,289,510,"[0, 136]",https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,True,,miniature schnauzer,0.0355366
668852170888998912,2015-11-23 18:02:38+00:00,Twitter for iPhone,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,https://twitter.com/dog_rates/status/668852170888998912/photo/1,11.0,10.0,Bobb,153,437,"[0, 144]",https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,True,,golden retriever,0.903529
668826086256599040,2015-11-23 16:18:59+00:00,Twitter for iPhone,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,https://twitter.com/dog_rates/status/668826086256599040/photo/1,10.0,10.0,Banditt,129,422,"[0, 139]",https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,True,,malinois,0.640185
668815180734689280,2015-11-23 15:35:39+00:00,Twitter for iPhone,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,https://twitter.com/dog_rates/status/668815180734689280/photo/1,7.0,10.0,,254,543,"[0, 137]",https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,True,,redbone,0.461172
668779399630725120,2015-11-23 13:13:28+00:00,Twitter for iPhone,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,https://twitter.com/dog_rates/status/668779399630725120/photo/1,10.0,10.0,Kevon,353,681,"[0, 123]",https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,False,,chesapeake bay retriever,0.285508
668655139528511488,2015-11-23 04:59:42+00:00,Twitter for iPhone,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,https://twitter.com/dog_rates/status/668655139528511488/photo/1,11.0,10.0,Winifred,210,505,"[0, 112]",https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,True,,beagle,0.31911
668641109086707712,2015-11-23 04:03:57+00:00,Twitter for iPhone,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,https://twitter.com/dog_rates/status/668641109086707712/photo/1,10.0,10.0,Hanz,524,1035,"[0, 63]",https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,False,,pug,0.146311
668636665813057536,2015-11-23 03:46:18+00:00,Twitter for iPhone,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,https://twitter.com/dog_rates/status/668636665813057536/photo/1,10.0,10.0,an,476,1008,"[0, 139]",https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,False,,komondor,0.999956
668633411083464705,2015-11-23 03:33:22+00:00,Twitter for iPhone,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,"https://twitter.com/dog_rates/status/668633411083464705/photo/1,https://twitter.com/dog_rates/status/668633411083464705/photo/1",10.0,10.0,Churlie,1552,2699,"[0, 63]",https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,True,,pekinese,0.589011
668631377374486528,2015-11-23 03:25:17+00:00,Twitter for iPhone,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,https://twitter.com/dog_rates/status/668631377374486528/photo/1,5.0,10.0,Zeek,303,686,"[0, 135]",https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,True,,miniature schnauzer,0.904549
668627278264475648,2015-11-23 03:09:00+00:00,Twitter for iPhone,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,https://twitter.com/dog_rates/status/668627278264475648/photo/1,9.0,10.0,Timofy,109,307,"[0, 144]",https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,True,,french bulldog,0.965403
668625577880875008,2015-11-23 03:02:14+00:00,Twitter for iPhone,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,https://twitter.com/dog_rates/status/668625577880875008/photo/1,10.0,10.0,Maks,123,371,"[0, 85]",https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,False,,groenendael,0.0544548
668623201287675904,2015-11-23 02:52:48+00:00,Twitter for iPhone,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,"https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1",10.0,10.0,Jomathan,724,1370,"[0, 97]",https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,False,,chihuahua,0.708163
668567822092664832,2015-11-22 23:12:44+00:00,Twitter for iPhone,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,https://twitter.com/dog_rates/status/668567822092664832/photo/1,11.0,10.0,Marvin,50,235,"[0, 82]",https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,True,,shih-tzu,0.985649
668542336805281792,2015-11-22 21:31:28+00:00,Twitter for iPhone,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,https://twitter.com/dog_rates/status/668542336805281792/photo/1,10.0,10.0,,204,436,"[0, 140]",https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,True,,american staffordshire terrier,0.267695
668528771708952576,2015-11-22 20:37:34+00:00,Twitter for iPhone,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,https://twitter.com/dog_rates/status/668528771708952576/photo/1,12.0,10.0,Gòrdón,213,445,"[0, 139]",https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,True,,labrador retriever,0.195835
668507509523615744,2015-11-22 19:13:05+00:00,Twitter for iPhone,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,https://twitter.com/dog_rates/status/668507509523615744/photo/1,10.0,10.0,,101,312,"[0, 138]",https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,True,,basenji,0.0553794
668496999348633600,2015-11-22 18:31:19+00:00,Twitter for iPhone,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,https://twitter.com/dog_rates/status/668496999348633600/photo/1,8.0,10.0,Jo,126,394,"[0, 139]",https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,True,,staffordshire bullterrier,0.412879
668484198282485761,2015-11-22 17:40:27+00:00,Twitter for iPhone,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,https://twitter.com/dog_rates/status/668484198282485761/photo/1,9.0,10.0,,225,412,"[0, 137]",https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,True,,standard poodle,0.587372
668480044826800133,2015-11-22 17:23:57+00:00,Twitter for iPhone,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,https://twitter.com/dog_rates/status/668480044826800133/photo/1,11.0,10.0,DayZ,142,442,"[0, 138]",https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,True,,labrador retriever,0.0999648
668297328638447616,2015-11-22 05:17:54+00:00,Twitter for iPhone,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,https://twitter.com/dog_rates/status/668297328638447616/photo/1,9.0,10.0,,285,604,"[0, 140]",https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,True,,eskimo dog,0.0327838
668286279830867968,2015-11-22 04:33:59+00:00,Twitter for iPhone,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,https://twitter.com/dog_rates/status/668286279830867968/photo/1,11.0,10.0,Rusty,131,484,"[0, 137]",https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,True,,golden retriever,0.215944
668274247790391296,2015-11-22 03:46:11+00:00,Twitter for iPhone,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,https://twitter.com/dog_rates/status/668274247790391296/photo/1,10.0,10.0,Sophie,224,793,"[0, 140]",https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,True,,soft-coated wheaten terrier,0.406374
668268907921326080,2015-11-22 03:24:58+00:00,Twitter for iPhone,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,https://twitter.com/dog_rates/status/668268907921326080/photo/1,10.0,10.0,,227,537,"[0, 138]",https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,True,,pembroke,0.48483
668256321989451776,2015-11-22 02:34:57+00:00,Twitter for iPhone,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,https://twitter.com/dog_rates/status/668256321989451776/photo/1,13.0,10.0,Jareld,576,1249,"[0, 138]",https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,True,,pembroke,0.0944294
668248472370458624,2015-11-22 02:03:45+00:00,Twitter for iPhone,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,https://twitter.com/dog_rates/status/668248472370458624/photo/1,8.0,10.0,Bisquick,463,941,"[0, 132]",https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,True,,chihuahua,0.7345470000000001
668237644992782336,2015-11-22 01:20:44+00:00,Twitter for iPhone,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,https://twitter.com/dog_rates/status/668237644992782336/photo/1,10.0,10.0,Torque,2720,5970,"[0, 140]",https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,True,,chow,0.8093199999999999
668221241640230912,2015-11-22 00:15:33+00:00,Twitter for iPhone,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,https://twitter.com/dog_rates/status/668221241640230912/photo/1,10.0,10.0,,187,496,"[0, 143]",https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,True,,chow,0.395101
668204964695683073,2015-11-21 23:10:52+00:00,Twitter for iPhone,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,https://twitter.com/dog_rates/status/668204964695683073/photo/1,8.0,10.0,Ron,187,538,"[0, 99]",https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,True,,labrador retriever,0.65518
668190681446379520,2015-11-21 22:14:07+00:00,Twitter for iPhone,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,https://twitter.com/dog_rates/status/668190681446379520/photo/1,12.0,10.0,Skittles,191,625,"[0, 111]",https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,True,,blenheim spaniel,0.958402
668171859951755264,2015-11-21 20:59:20+00:00,Twitter for iPhone,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,https://twitter.com/dog_rates/status/668171859951755264/photo/1,7.0,10.0,,184,466,"[0, 129]",https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,False,,chihuahua,0.664834
668113020489474048,2015-11-21 17:05:31+00:00,Twitter for iPhone,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,https://twitter.com/dog_rates/status/668113020489474048/photo/1,6.0,10.0,Alfie,225,645,"[0, 132]",https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,True,,pembroke,0.548896
667924896115245057,2015-11-21 04:37:59+00:00,Twitter for iPhone,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,https://twitter.com/dog_rates/status/667924896115245057/photo/1,9.0,10.0,Jiminy,108,285,"[0, 139]",https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,True,,labrador retriever,0.209051
667915453470232577,2015-11-21 04:00:28+00:00,Twitter for iPhone,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,https://twitter.com/dog_rates/status/667915453470232577/photo/1,10.0,10.0,Otis,54,199,"[0, 138]",https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,False,,boxer,0.196655
667902449697558528,2015-11-21 03:08:47+00:00,Twitter for iPhone,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,https://twitter.com/dog_rates/status/667902449697558528/photo/1,9.0,10.0,Cleopatricia,362,825,"[0, 137]",https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,True,,norwegian elkhound,0.298881
667886921285246976,2015-11-21 02:07:05+00:00,Twitter for iPhone,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,https://twitter.com/dog_rates/status/667886921285246976/photo/1,11.0,10.0,Erik,1030,1796,"[0, 139]",https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,True,,pomeranian,0.8004319999999999
667885044254572545,2015-11-21 01:59:37+00:00,Twitter for iPhone,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,https://twitter.com/dog_rates/status/667885044254572545/photo/1,10.0,10.0,Stu,452,791,"[0, 117]",https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,False,,malamute,0.0885297
667878741721415682,2015-11-21 01:34:35+00:00,Twitter for iPhone,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,https://twitter.com/dog_rates/status/667878741721415682/photo/1,2.0,10.0,Tedrick,113,379,"[0, 139]",https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,True,,miniature pinscher,0.106003
667861340749471744,2015-11-21 00:25:26+00:00,Twitter for iPhone,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,https://twitter.com/dog_rates/status/667861340749471744/photo/1,9.0,10.0,,74,234,"[0, 140]",https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,True,,malamute,0.967275
667832474953625600,2015-11-20 22:30:44+00:00,Twitter for iPhone,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",https://twitter.com/dog_rates/status/667832474953625600/photo/1,12.0,10.0,,60,287,"[0, 112]",https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,True,,miniature pinscher,0.2142
667806454573760512,2015-11-20 20:47:20+00:00,Twitter for iPhone,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,https://twitter.com/dog_rates/status/667806454573760512/photo/1,10.0,10.0,Filup,469,1015,"[0, 102]",https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,True,,chihuahua,0.187155
667801013445750784,2015-11-20 20:25:43+00:00,Twitter for iPhone,OMIGOD 12/10 https://t.co/SVMF4Frf1w,https://twitter.com/dog_rates/status/667801013445750784/photo/1,12.0,10.0,,93,317,"[0, 36]",https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,True,,flat-coated retriever,0.508392
